 ,snm_1,snm_2,snm_3,snm_4,snm_5,snm_6,snm_7,snm_8,snm_9,snm_10,snm_11,snm_12,snm_13,snm_14,snm_15,snm_16,snm_17,snm_18,snm_19,snm_20
URS0000D6AC43_657317/1-73_subopt0,   5.84425, -0.127681,   1.63751,  0.102947,   -1.3496,   1.31743,  0.321474,  0.430758,  0.124267,0.00103954,   -1.4777,  0.449395, -0.740822,  0.785763, -0.467704,  -1.10109, -0.164001, -0.239064, -0.463682,  0.363037
URS0000D6AC43_657317/1-73_subopt1,   5.75289,  0.107883,   1.95599,  0.239814,  -1.40361,   1.36402,  0.207621,  0.494943, -0.471907,    0.1522,  -1.49507,  0.589649, -0.352229,    1.2633, -0.780834, -0.690431,  0.173667,-0.0712457,-0.0563828,  0.530554
URS0000D6AC43_657317/1-73_subopt2,   5.73896,   -1.5563,   2.93285,  0.644441,  -1.64559,  0.936489,  0.538514,  0.542239,  0.236467, -0.546302,  -1.20942,  0.766417, -0.464637,  0.707066,   0.10001,  0.198243,0.00142386,  0.530406,  0.660903,   0.34392
URS0000D6AC43_657317/1-73_subopt3,    5.222, 0.241205,  1.63094, -0.13313, -2.03096,   1.4808,-0.311529,-0.414675,  0.37509, -0.47348,-0.391586, 0.733663,-0.599823, 0.193458,-0.279592, -1.15232,-0.603895,-0.105281,-0.445944,-0.105072
URS0000D6AC43_657317/1-73_subopt4,   5.17452,  0.435111,   1.93103,0.00117281,  -2.09815,   1.53722,  -0.42697, -0.394661, -0.214038, -0.372941,  -0.37226,  0.917062, -0.263181,  0.635495,  -0.60476, -0.759351, -0.260468, 0.0577141, -0.050791, 0.0713673
URS0000D6AC43_657317/1-73_subopt5,   5.16494,  -1.22364,   2.94652,  0.434103,  -2.28387,    1.1006,-0.0751186, -0.290868,  0.474205,  -1.02959, -0.115507,   1.03671, -0.324684,  0.122474,  0.282609,  0.134807, -0.440428,  0.666018,  0.685849, -0.130431
URS0000D6AC43_657317/1-73_subopt6,  5.80962,-0.285631,  1.97062, 0.297162, -1.33045, 0.901052,  -1.0176, -0.21883,-0.590875, 0.223922,-0.344128, 0.418321,-0.265518, 0.724367,  -1.0759,-0.935033, 0.218279, 0.417969,-0.102787,  0.89373
URS0000D6AC43_657317/1-73_subopt7,  5.92859,-0.251059,  1.76275, 0.339272, -1.25918,  0.78431,-0.608544, -0.16302, 0.472571,0.0264158,-0.240873, 0.106303,-0.914266, 0.575672,-0.493771, -1.25719,-0.398704, 0.136727,-0.484446, 0.666973
URS0000D6AC43_657317/1-73_subopt8,    5.8811,-0.0571507,   2.06284,  0.473573,  -1.32636,  0.840737, -0.723986, -0.143002, -0.116557,  0.126954, -0.221545,  0.289703, -0.577622,   1.01771, -0.818941, -0.864227,-0.0552759,  0.299724,-0.0892918,  0.843406
URS0000D6AC43_657317/1-73_subopt9,   5.82332,  -1.67967,   3.05807,  0.880768,  -1.55515,  0.403383, -0.391504,-0.0515355,  0.584773, -0.520924, 0.0274039,  0.423319, -0.638081,  0.496975, 0.0739397, 0.0421319, -0.233279,  0.906197,  0.640137,  0.647857
URS0000D6AC43_657317/1-73_subopt10,    4.64184,   0.977414,    1.70844,-0.00545333,   -1.02652,    1.88439,  -0.927177,  -0.675805,  -0.133188,   0.578631,   0.596291,   0.507209,  -0.229427,  0.0396097,  -0.653477,   -1.66663,  -0.242342,  -0.782355,  -0.480471,    -0.3531
URS0000D6AC43_657317/1-73_subopt11,   4.52776,   1.20487,   1.99473,  0.142344,  -1.06902,   1.88255,  -1.01752, -0.634706, -0.657576,  0.688012,  0.563721,  0.665293,  0.136221,  0.570975, -0.939802,   -1.2593, 0.0744528, -0.631978,-0.0829832, -0.199252
URS0000D6AC43_657317/1-73_subopt12,  4.69338,-0.782909,  3.22562, 0.544889, -1.66278,  1.53587,-0.459822,-0.667349, 0.116688, 0.104234, 0.998283, 0.735177, 0.214135,0.0876423, 0.215701,-0.165684,-0.109393, 0.502708, 0.795632,-0.240038
URS0000D6AC43_657317/1-73_subopt13,   5.22729,   0.55317,   2.15824,  0.361462, -0.372767,    1.5332,  -1.18252, -0.690592, 0.0813384,  0.912822,  0.615421,  0.251677, -0.123702,  0.174348,  -0.54454,  -1.71324,-0.0132305, -0.814225, -0.649676, -0.123015
URS0000D6AC43_657317/1-73_subopt14,  5.11315, 0.780606,  2.44452, 0.509254,-0.415272,  1.53136, -1.27286,-0.649491,-0.443053,   1.0222, 0.582858, 0.409756, 0.241945, 0.705713,-0.830867, -1.30592, 0.303566,-0.663852,-0.252185,0.0308307
URS0000D6AC43_657317/1-73_subopt15,  5.20969, -1.14536,  3.60032, 0.872917, -1.08293,  1.16091,-0.751671,-0.678142, 0.334425, 0.458641,    1.007, 0.472246, 0.282883, 0.228004, 0.299257,-0.195341, 0.110728, 0.486464, 0.631565,0.0287893
URS0000D6AC43_657317/1-73_subopt16,   5.19719,  0.289467,   1.98085,-0.0491379, -0.543496,   2.12456, -0.698903, -0.441443, -0.655616,  0.677874, -0.316575,  0.827033, 0.0585446, -0.152079, -0.807283,  -1.81802,  0.276999, -0.770212, -0.657499, -0.276556
URS0000D6AC43_657317/1-73_subopt17,  5.07059, 0.512453,   2.2495, 0.104645,-0.579704,  2.09619,-0.776371,-0.412996, -1.14068, 0.764369,-0.357465, 0.994891, 0.411618, 0.408778, -1.07892, -1.41252, 0.582353,-0.629393,-0.265386,-0.130201
URS0000D6AC43_657317/1-73_subopt18,   5.16332,  -1.37509,   3.31844,  0.429694,  -1.19215,   1.68213, -0.261911, -0.383687,    -0.475,  0.255402, -0.012717,  0.986528,  0.537665, -0.157949,-0.0776652, -0.364398,  0.511639,  0.309951,  0.493262, -0.144433
URS0000D6AC43_657317/1-73_subopt19,    5.1981, 0.0125161,   1.69607,  -0.29658,  -2.02001,   1.82519, -0.770224, -0.476769, -0.367084,   0.22103, -0.330738,  0.701601, 0.0915512, -0.130045, -0.544802,  -1.49943,0.00135709, -0.503681,  -0.34314, -0.553669
URS0000D6AC43_657317/1-73_subopt20,  5.12788, 0.198297,  1.96397,-0.151352, -2.07569,  1.83318,-0.862162,-0.479845,-0.884432, 0.279786,-0.326608, 0.902836, 0.405247, 0.365815,-0.843162,  -1.1098, 0.323907,-0.358129, 0.042203,-0.390903
URS0000D6AC43_657317/1-73_subopt21,   5.04979,  -1.21383,   2.89435,  0.142548,  -2.14953,    1.4971, -0.538296,-0.0644399, -0.605158, -0.028425, -0.208044,  0.586355,  0.731037, -0.319097, -0.245901, -0.287422,  0.376913, -0.216908,  0.636018,  -0.61739
URS0000D6AC43_657317/1-73_subopt22,   5.38173,-0.0629028,   1.53164,-0.0739797,   -0.4594,   1.71265, -0.246487, -0.679997, -0.524396, 0.0603055,-0.0932262,  0.983763,  0.352392, -0.487544, -0.459863,  -1.51811, -0.553669, -0.205429, -0.245626,  -1.09751
URS0000D6AC43_657317/1-73_subopt23,   5.31841,  0.127964,    1.8231, 0.0782645,  -0.54075,   1.75146, -0.350221, -0.686212,  -1.05969,   0.12242,-0.0773875,   1.21219,   0.66686, 0.0207096, -0.798657,  -1.17249, -0.225686,-0.0324296,  0.163024, -0.917529
URS0000D6AC43_657317/1-73_subopt24,    5.13933,    0.17725,    1.84273,  -0.310317,   -2.00692,    1.90905,  -0.821733,  -0.353661,  -0.564985,   0.514607,  -0.344916,   0.535348,   0.316397,  -0.146934,  -0.659077,   -1.46943,-0.00072996,  -0.441762,  -0.364939,  -0.513264
URS0000D6AC43_12908/1-73_subopt0,   5.84425, -0.127681,   1.63751,  0.102947,   -1.3496,   1.31743,  0.321474,  0.430758,  0.124267,0.00103954,   -1.4777,  0.449395, -0.740822,  0.785763, -0.467704,  -1.10109, -0.164001, -0.239064, -0.463682,  0.363037
URS0000D6AC43_12908/1-73_subopt1,   5.75289,  0.107883,   1.95599,  0.239814,  -1.40361,   1.36402,  0.207621,  0.494943, -0.471907,    0.1522,  -1.49507,  0.589649, -0.352229,    1.2633, -0.780834, -0.690431,  0.173667,-0.0712457,-0.0563828,  0.530554
URS0000D6AC43_12908/1-73_subopt2,   5.73896,   -1.5563,   2.93285,  0.644441,  -1.64559,  0.936489,  0.538514,  0.542239,  0.236467, -0.546302,  -1.20942,  0.766417, -0.464637,  0.707066,   0.10001,  0.198243,0.00142386,  0.530406,  0.660903,   0.34392
URS0000D6AC43_12908/1-73_subopt3,    5.222, 0.241205,  1.63094, -0.13313, -2.03096,   1.4808,-0.311529,-0.414675,  0.37509, -0.47348,-0.391586, 0.733663,-0.599823, 0.193458,-0.279592, -1.15232,-0.603895,-0.105281,-0.445944,-0.105072
URS0000D6AC43_12908/1-73_subopt4,   5.17452,  0.435111,   1.93103,0.00117281,  -2.09815,   1.53722,  -0.42697, -0.394661, -0.214038, -0.372941,  -0.37226,  0.917062, -0.263181,  0.635495,  -0.60476, -0.759351, -0.260468, 0.0577141, -0.050791, 0.0713673
URS0000D6AC43_12908/1-73_subopt5,   5.16494,  -1.22364,   2.94652,  0.434103,  -2.28387,    1.1006,-0.0751186, -0.290868,  0.474205,  -1.02959, -0.115507,   1.03671, -0.324684,  0.122474,  0.282609,  0.134807, -0.440428,  0.666018,  0.685849, -0.130431
URS0000D6AC43_12908/1-73_subopt6,  5.80962,-0.285631,  1.97062, 0.297162, -1.33045, 0.901052,  -1.0176, -0.21883,-0.590875, 0.223922,-0.344128, 0.418321,-0.265518, 0.724367,  -1.0759,-0.935033, 0.218279, 0.417969,-0.102787,  0.89373
URS0000D6AC43_12908/1-73_subopt7,  5.92859,-0.251059,  1.76275, 0.339272, -1.25918,  0.78431,-0.608544, -0.16302, 0.472571,0.0264158,-0.240873, 0.106303,-0.914266, 0.575672,-0.493771, -1.25719,-0.398704, 0.136727,-0.484446, 0.666973
URS0000D6AC43_12908/1-73_subopt8,    5.8811,-0.0571507,   2.06284,  0.473573,  -1.32636,  0.840737, -0.723986, -0.143002, -0.116557,  0.126954, -0.221545,  0.289703, -0.577622,   1.01771, -0.818941, -0.864227,-0.0552759,  0.299724,-0.0892918,  0.843406
URS0000D6AC43_12908/1-73_subopt9,   5.82332,  -1.67967,   3.05807,  0.880768,  -1.55515,  0.403383, -0.391504,-0.0515355,  0.584773, -0.520924, 0.0274039,  0.423319, -0.638081,  0.496975, 0.0739397, 0.0421319, -0.233279,  0.906197,  0.640137,  0.647857
URS0000D6AC43_12908/1-73_subopt10,    4.64184,   0.977414,    1.70844,-0.00545333,   -1.02652,    1.88439,  -0.927177,  -0.675805,  -0.133188,   0.578631,   0.596291,   0.507209,  -0.229427,  0.0396097,  -0.653477,   -1.66663,  -0.242342,  -0.782355,  -0.480471,    -0.3531
URS0000D6AC43_12908/1-73_subopt11,   4.52776,   1.20487,   1.99473,  0.142344,  -1.06902,   1.88255,  -1.01752, -0.634706, -0.657576,  0.688012,  0.563721,  0.665293,  0.136221,  0.570975, -0.939802,   -1.2593, 0.0744528, -0.631978,-0.0829832, -0.199252
URS0000D6AC43_12908/1-73_subopt12,  4.69338,-0.782909,  3.22562, 0.544889, -1.66278,  1.53587,-0.459822,-0.667349, 0.116688, 0.104234, 0.998283, 0.735177, 0.214135,0.0876423, 0.215701,-0.165684,-0.109393, 0.502708, 0.795632,-0.240038
URS0000D6AC43_12908/1-73_subopt13,   5.22729,   0.55317,   2.15824,  0.361462, -0.372767,    1.5332,  -1.18252, -0.690592, 0.0813384,  0.912822,  0.615421,  0.251677, -0.123702,  0.174348,  -0.54454,  -1.71324,-0.0132305, -0.814225, -0.649676, -0.123015
URS0000D6AC43_12908/1-73_subopt14,  5.11315, 0.780606,  2.44452, 0.509254,-0.415272,  1.53136, -1.27286,-0.649491,-0.443053,   1.0222, 0.582858, 0.409756, 0.241945, 0.705713,-0.830867, -1.30592, 0.303566,-0.663852,-0.252185,0.0308307
URS0000D6AC43_12908/1-73_subopt15,  5.20969, -1.14536,  3.60032, 0.872917, -1.08293,  1.16091,-0.751671,-0.678142, 0.334425, 0.458641,    1.007, 0.472246, 0.282883, 0.228004, 0.299257,-0.195341, 0.110728, 0.486464, 0.631565,0.0287893
URS0000D6AC43_12908/1-73_subopt16,   5.19719,  0.289467,   1.98085,-0.0491379, -0.543496,   2.12456, -0.698903, -0.441443, -0.655616,  0.677874, -0.316575,  0.827033, 0.0585446, -0.152079, -0.807283,  -1.81802,  0.276999, -0.770212, -0.657499, -0.276556
URS0000D6AC43_12908/1-73_subopt17,  5.07059, 0.512453,   2.2495, 0.104645,-0.579704,  2.09619,-0.776371,-0.412996, -1.14068, 0.764369,-0.357465, 0.994891, 0.411618, 0.408778, -1.07892, -1.41252, 0.582353,-0.629393,-0.265386,-0.130201
URS0000D6AC43_12908/1-73_subopt18,   5.16332,  -1.37509,   3.31844,  0.429694,  -1.19215,   1.68213, -0.261911, -0.383687,    -0.475,  0.255402, -0.012717,  0.986528,  0.537665, -0.157949,-0.0776652, -0.364398,  0.511639,  0.309951,  0.493262, -0.144433
URS0000D6AC43_12908/1-73_subopt19,    5.1981, 0.0125161,   1.69607,  -0.29658,  -2.02001,   1.82519, -0.770224, -0.476769, -0.367084,   0.22103, -0.330738,  0.701601, 0.0915512, -0.130045, -0.544802,  -1.49943,0.00135709, -0.503681,  -0.34314, -0.553669
URS0000D6AC43_12908/1-73_subopt20,  5.12788, 0.198297,  1.96397,-0.151352, -2.07569,  1.83318,-0.862162,-0.479845,-0.884432, 0.279786,-0.326608, 0.902836, 0.405247, 0.365815,-0.843162,  -1.1098, 0.323907,-0.358129, 0.042203,-0.390903
URS0000D6AC43_12908/1-73_subopt21,   5.04979,  -1.21383,   2.89435,  0.142548,  -2.14953,    1.4971, -0.538296,-0.0644399, -0.605158, -0.028425, -0.208044,  0.586355,  0.731037, -0.319097, -0.245901, -0.287422,  0.376913, -0.216908,  0.636018,  -0.61739
URS0000D6AC43_12908/1-73_subopt22,   5.38173,-0.0629028,   1.53164,-0.0739797,   -0.4594,   1.71265, -0.246487, -0.679997, -0.524396, 0.0603055,-0.0932262,  0.983763,  0.352392, -0.487544, -0.459863,  -1.51811, -0.553669, -0.205429, -0.245626,  -1.09751
URS0000D6AC43_12908/1-73_subopt23,   5.31841,  0.127964,    1.8231, 0.0782645,  -0.54075,   1.75146, -0.350221, -0.686212,  -1.05969,   0.12242,-0.0773875,   1.21219,   0.66686, 0.0207096, -0.798657,  -1.17249, -0.225686,-0.0324296,  0.163024, -0.917529
URS0000D6AC43_12908/1-73_subopt24,    5.13933,    0.17725,    1.84273,  -0.310317,   -2.00692,    1.90905,  -0.821733,  -0.353661,  -0.564985,   0.514607,  -0.344916,   0.535348,   0.316397,  -0.146934,  -0.659077,   -1.46943,-0.00072996,  -0.441762,  -0.364939,  -0.513264
URS0000D6ABF9_12908/1-78_subopt0,   4.83622, -0.487093,   2.18017,   1.02499,   2.84012,0.00579439,  0.938601,   0.45078,  0.724337,  0.750973,  -1.15226, -0.686894, -0.361174,    1.4364,   0.54322,  0.274689,  0.362538, -0.430739,  -0.23774,  0.236051
URS0000D6ABF9_12908/1-78_subopt1,    5.5168,  -1.15705,   2.38711,   1.11432,    1.3821, -0.114702,   1.03647,  0.853831,  0.742291,  0.502027,  -1.52035, -0.780414, -0.118291,   1.50285,  0.690592,  0.485412,  0.116726,-0.0763858,  0.175613, -0.154658
URS0000D6ABF9_12908/1-78_subopt2,   5.28042,  -1.15358,   2.39301,   1.05952,  0.974739,-0.0536459,  0.487595,0.00168023,  0.932002, -0.026946, -0.356767, -0.406892, -0.370378,  0.844168,  0.809291,  0.315637, -0.140519, 0.0557264, 0.0774881,  -0.37851
URS0000D6ABF9_12908/1-78_subopt3,   5.25972,  -1.14735,    2.3261,   1.03237,  0.945692,   -0.1062,  0.447234,-0.0191793,  0.950659,-0.0553149, -0.281211, -0.454354, -0.370427,  0.795603,  0.749049,   0.31765, -0.151367,  0.149927, 0.0775735, -0.175687
URS0000D6ABF9_12908/1-78_subopt4,   5.76669,  -1.39195,   2.28105,   1.14424,    1.3745,  -0.41492,  0.350911,  0.256401,   1.25814,  0.435987, -0.154598,  -1.05059, -0.509266,  0.681219,  0.723554, -0.281954,  -0.53709,  0.186098,-0.0714775,  0.152278
URS0000D6ABF9_12908/1-78_subopt5,  5.69442, -1.38968,  2.43415,  1.29853,  1.37118,-0.495961, 0.266347, 0.114737,  1.02287, 0.262033,-0.210997, -0.82555,-0.528754,  1.08476, 0.650981, 0.267233, -0.06586, 0.241633,0.0930711, 0.122722
URS0000D6ABF9_12908/1-78_subopt6,   6.11208,  -1.57917,   2.39408,   1.35728,   1.72147, -0.715575,  0.213283,  0.346055,   1.32419,  0.699699,-0.0958757,  -1.34835, -0.637067,  0.927293,  0.665886, -0.322396, -0.456637,  0.247233,-0.0539848,  0.383404
URS0000D6ABF9_12908/1-78_subopt7,   3.74848, 0.0991023,   2.57724,  0.512882,   1.87819,   1.06577, 0.0069025, -0.423024, -0.305267,   1.10619,  0.261862, -0.211281,  0.595779, -0.112273,  0.437092,-0.0590586,  0.636484,  -0.68389, -0.231011, -0.694892
URS0000D6ABF9_12908/1-78_subopt8,  3.69199, 0.287211,  2.81307, 0.639594,  1.89515,  1.15376, 0.186851,-0.340506, 0.292529, 0.918403, 0.364416,-0.398684,0.0828831, 0.126394, 0.808582,0.0776646, 0.107817,-0.844395,-0.288766,-0.562628
URS0000D6ABF9_12908/1-78_subopt9,     4.391,-0.0440998,   2.71485,  0.839207,   2.44037,  0.652497,-0.0274935, 0.0295447,  0.620719,   1.49613,  0.546555,  -1.18348,-0.0837752,  0.116615,  0.663339, -0.532853, -0.335094, -0.717898, -0.402559, -0.124691
URS0000D6ABF9_12908/1-78_subopt10,    3.97386,  -0.164318,    2.48863,   0.486938,    1.91984,    1.01274,  0.0678781,  -0.732457,  -0.140586,   0.675182,   0.562683,  0.0702358,   0.202799,-0.00294361,   0.591151, -0.0689641,   0.642113,  -0.910042,  -0.633134,   -0.91902
URS0000D6ABF9_12908/1-78_subopt11,    3.76082,  0.0893739,    2.65928,   0.547434,    1.94563,    1.12629,-0.00290827,  -0.461463,  -0.269044,    1.22401,    0.31097,  -0.270156,   0.598469, -0.0335557,   0.548267, -0.0761191,   0.694535,  -0.824062,  -0.233189,  -0.780584
URS0000D6ABF9_12908/1-78_subopt12,    3.7538,  0.217837,    2.6418,  0.678067,   1.97174,  0.984421,  0.197657,   -0.4689,  0.152979,   1.08915,  0.345334, -0.321754,  0.375572,  0.237876,  0.771884,-0.0432816,  0.516711, -0.942176, -0.261084, -0.844772
URS0000D6ABF9_12908/1-78_subopt13,    4.4528, -0.113469,   2.54359,   0.87768,   2.51698,  0.483161,-0.0166864,-0.0988514,  0.481172,    1.6669,  0.527472,  -1.10655,  0.208911,  0.228095,  0.626641, -0.653799, 0.0737999, -0.815677, -0.374876, -0.406837
URS0000D6ABF9_12908/1-78_subopt14,   4.32962,-0.0496736,   2.89428,   1.01695,   2.49352,  0.625579,-0.0816017,-0.0960285,  0.422052,   1.35517,  0.550917,  -1.02984,  -0.11604,  0.541395,  0.629413, 0.0964867, 0.0819126,  -0.67005, -0.274871,-0.0521153
URS0000D6ABF9_12908/1-78_subopt15,   4.8363,-0.273389,  2.82299,  1.09571,  2.86159, 0.330681,-0.188855,  0.16532, 0.716144,  1.79202,   0.6687, -1.59549,-0.219992, 0.401869, 0.588806,-0.513756,-0.326386,-0.610782, -0.39114, 0.227671
URS0000D6ABF9_12908/1-78_subopt16,   4.60462, -0.501504,    2.5588,  0.849447,   2.47615,  0.428142, -0.241056, -0.506204,-0.0357481,   1.08523,  0.696848, -0.514127,0.00742704,  0.412169,  0.375851, -0.126189,  0.671993, -0.708194,  -0.57141, -0.469541
URS0000D6ABF9_12908/1-78_subopt17,  4.39158,-0.247812,  2.72946, 0.909944,  2.50196, 0.541687,-0.311846,-0.235206,-0.164205,  1.63407, 0.445138, -0.85452,   0.4031, 0.381556, 0.332969,-0.133343, 0.724411,-0.622209,-0.171465,-0.331102
URS0000D6ABF9_12908/1-78_subopt18,   4.90141, -0.478112,   2.64435,  0.970929,   2.84401,  0.251613, -0.438114, 0.0353597, 0.0721511,   2.07914,  0.517809,  -1.43088,  0.333061,  0.163213,  0.275103, -0.768148,   0.28479,  -0.45562, -0.202092,-0.0476248
URS0000D6ABF9_12908/1-78_subopt19,  4.38576,-0.120001,  2.71919,  1.04325,  2.53871, 0.403762,-0.109933,-0.245396, 0.259923,  1.51161, 0.482293,-0.913011, 0.183597,  0.65923, 0.568532,-0.101855, 0.555811,-0.756238,-0.204041,-0.408472
URS0000D6ABF9_12908/1-78_subopt20,  4.89912,-0.345976,  2.66161,  1.13879,  2.94105, 0.104935,-0.210145, 0.024052, 0.569461,  1.98427, 0.619775, -1.51499,0.0646966,  0.54491,   0.5336,-0.695451, 0.141486,-0.713787,-0.336576,-0.102575
URS0000D6ABF9_12908/1-78_subopt21,  4.49821,-0.389482,  2.76862, 0.863708, 0.540278, 0.448096, -0.25745,-0.186412, 0.401243,  1.00907, 0.423043,-0.802412, 0.835162, 0.378174, 0.747169, 0.206068,0.0802654,-0.467997, 0.124637, -1.03839
URS0000D6ABF9_12908/1-78_subopt22,   5.07299, -0.734536,   2.87778,   1.22574,    1.1247,-0.0312315, -0.401662, 0.0491397,  0.427093,   1.39341,   0.49693,  -1.26568,   0.54332,  0.740974,  0.603248,  0.139083,  0.214679, -0.330953,  0.137501,  -0.59069
URS0000D6ABF9_12908/1-78_subopt23,    5.5584, -0.968771,   2.83585,   1.32451,   1.54084, -0.290965,  -0.43383,  0.325483,  0.702675,   1.85507,  0.606117,  -1.81365,  0.378272,  0.602762,  0.595099,  -0.45987, -0.153408, -0.310038,-0.0171529, -0.274738
URS0000D6ABF9_12908/1-78_subopt24,  4.45725,-0.407209,  2.45396, 0.820625, 0.819448, 0.691068, 0.123073,-0.306733, 0.457427,  1.12966, 0.746313,-0.749951,  1.00434, 0.283054, 0.790994, 0.349746, 0.176444,-0.210089,  0.27855,-0.982788
URS0000D69317_12908/1-73_subopt0,   5.05501,  0.297045,  -0.41717,  -1.65501,   1.03228, 0.0362318, -0.212911, -0.452385,  -2.11672, -0.673011,   1.22585,  0.342707, -0.769754, -0.197923, -0.606954, -0.106738, -0.272056,   0.49859,-0.0856073,  0.139047
URS0000D69317_12908/1-73_subopt1,  4.74835,-0.576387,  1.12013, -2.13832,  1.94175,  0.22034, 0.271565, 0.467196, -1.13331,-0.307456,0.0334576, 0.434806,-0.249793,-0.322881,0.0750439,  0.26242,  0.58205, 0.207166,-0.519951,0.0125686
URS0000D69317_12908/1-73_subopt2,   4.72388,-0.0275574,  0.239826,  -2.20266, -0.386388,-0.0996671, -0.815261,-0.0248635, -0.998484,  -0.87913,  0.886411, -0.107121, -0.969623, -0.310412,-0.0739938, -0.522959, -0.316531, -0.356682,  -1.00814,-0.0495687
URS0000D69317_12908/1-73_subopt3,   4.75253,  0.183763,  0.692949,  -2.02874,   -0.6098, 0.0651086, -0.979033, -0.106422,  -1.71937, -0.791052,  0.986124,  0.371426, -0.566242,  0.319034, -0.650422, -0.338046,  0.043172,-0.0629624, -0.417695,  0.281028
URS0000D69317_12908/1-73_subopt4,  4.88605,  0.43334, 0.452443, -2.06984,   1.3398, 0.228838, 0.030938, 0.395341, -1.56712,-0.295449, 0.301362, 0.405017,  0.21978,0.0479138,-0.279205,-0.951245,-0.450511,0.0797558,  0.15654,-0.545469
URS0000D69317_12908/1-73_subopt5,  5.39498, -1.33139,  2.83618, 0.678608, -1.08642,  1.10884, 0.604529, 0.222192, 0.332726,-0.406554,-0.668111,  0.87736,-0.506594, 0.780884, 0.111549, 0.169665,-0.058222, 0.877238, 0.687334, 0.680747
URS0000D69317_12908/1-73_subopt6,   4.82476,  -1.09879,   2.47142,-0.0972978,   1.18293,  0.942957,  0.835083,  0.801839,  -1.36696,  0.593882,   -1.3472,0.00731986,  0.267795,  0.103539,  0.211353,   0.92246,0.00813968,  0.699416, -0.614977, 0.0460503
URS0000D69317_12908/1-73_subopt7,  4.66043, 0.504027,  1.12549,  -0.5303,-0.817066, 0.806331,0.0493125,-0.725873, -1.30103, 0.348962, -0.22443, 0.807379, 0.345745, 0.315184,-0.207377,-0.193833,-0.497009, 0.372363,-0.346635,-0.472527
URS0000D69317_12908/1-73_subopt8,   5.13994,   -1.5185,   2.37671,-0.0181955,   1.02887,  0.908747,  0.753344,  0.126146,  -1.04193,-0.0965194, -0.519196,    0.5765, -0.464505,  -0.29769,  0.305958,   0.74208, -0.147682,  0.943472, -0.733938,  0.166993
URS0000D69317_12908/1-73_subopt9,  4.42792,  2.16721, 0.929474,0.0363147, 0.434076, 0.740162,-0.307846,-0.843586,  -0.5623,  1.42203,  0.51808, 0.145115,  0.91105, 0.371049,-0.165211,  -1.3866,-0.640004, 0.201207,0.0423395,-0.259616
URS0000D69317_12908/1-73_subopt10,   4.3545,  1.88715, 0.859816,-0.368157, 0.533066, 0.913778,-0.718379,-0.732934, -1.29847,  1.42715, 0.469104,0.0895414,  1.00499,0.0226832,  -0.2906, -1.07624,-0.531905, 0.434295,-0.513701,-0.534246
