 ,snm_1,snm_2,snm_3,snm_4,snm_5,snm_6,snm_7,snm_8,snm_9,snm_10,snm_11,snm_12,snm_13,snm_14,snm_15,snm_16,snm_17,snm_18
RF03074#AQQW01000002.1/8611-8703#subopt3,   4.86714,  -1.45473,   0.18099,  0.121094, -0.332696,  0.133794,  0.873828, -0.617586,-0.0133816, -0.484624,  0.128307,  0.671596,  0.380084,   0.42223,   1.39924,  0.407159,   1.26735,-0.0235831
RF03074#URS0000D6C566_391595/1-93#subopt0,  6.03634,-0.217495, -1.50563,0.0965758, -1.01697, -0.78194, 0.208149,-0.724733,-0.374404, -1.40335, 0.233408, 0.574713, 0.731089, 0.783356, 0.484512, 0.368615, 0.870153,-0.673169
RF03074#URS0000D6C566_391595/1-93#subopt1,  5.50703, -1.11351,-0.413472,-0.304566, 0.295769,-0.883474,  1.18992,-0.749672,-0.898884,-0.972082, 0.248729,-0.191457,0.0963787,  1.47419,0.0981294, 0.493072,  1.05899,-0.140004
RF03074#URS0000D6C566_391595/1-93#subopt2,   5.41759,  -1.50604,  0.489299,   1.04139,  0.324757, -0.807617,   1.39312, -0.745504,-0.0102988,  -1.67974, -0.206063,   0.44693, -0.101046,   1.01661,  0.550008, 0.0592736,   1.16092,  0.407283
RF03074#URS0000D6C566_391595/1-93#subopt3,  6.05724,-0.816733,-0.293453, 0.855788, 0.233143,  -1.2422,  1.40397, -1.08578,-0.303545, -1.37674, -0.37368, 0.387176, 0.149618,  1.38503, 0.083816, 0.187439,  1.11458, 0.118829
RF03074#URS0000D67138_1123237/1-93#subopt0,  5.47019,-0.981387,-0.826896, 0.188126, 0.243005,-0.681445,  1.25668,-0.312121,-0.127412, -1.09809,-0.470469,-0.467222, 0.629385,  1.08614, 0.311262, 0.397983, 0.684057,-0.233924
RF03074#URS0000D67138_1123237/1-93#subopt1,   5.96762, -0.810218, -0.500073,  0.836427, 0.0551196, -0.574142,    1.4391, -0.482632, -0.243658,  -0.59134, -0.763386, -0.335479,  0.522527,   1.24895,-0.0395444,  0.490887,  0.892541, -0.403939
RF03074#URS0000D67138_1123237/1-93#subopt2,   4.76802,  -1.62246, 0.0787464,  0.179207,  0.342388,-0.0572967,   1.29222, -0.279135,  -0.08089,  -1.85561, -0.409812,    0.3319,  0.690873,  0.498692,  0.787178,  0.625467,  0.473594,  0.107119
RF03074#URS0000D67138_1123237/1-93#subopt3,   5.42457, -0.967218, -0.737407,0.00130293,  0.254551, -0.458655,   1.30561, -0.697203, -0.340288,  -1.59085, -0.593797,  0.187187,  0.983061,  0.888007,  0.270251,  0.736801,  0.468836, -0.145697
RF03074#KE557273.1/263597-263689#subopt0,  5.47019,-0.981387,-0.826896, 0.188126, 0.243005,-0.681445,  1.25668,-0.312121,-0.127412, -1.09809,-0.470469,-0.467222, 0.629385,  1.08614, 0.311262, 0.397983, 0.684057,-0.233924
RF03074#KE557273.1/263597-263689#subopt1,   5.96762, -0.810218, -0.500073,  0.836427, 0.0551196, -0.574142,    1.4391, -0.482632, -0.243658,  -0.59134, -0.763386, -0.335479,  0.522527,   1.24895,-0.0395444,  0.490887,  0.892541, -0.403939
RF03074#KE557273.1/263597-263689#subopt2,   4.76802,  -1.62246, 0.0787464,  0.179207,  0.342388,-0.0572967,   1.29222, -0.279135,  -0.08089,  -1.85561, -0.409812,    0.3319,  0.690873,  0.498692,  0.787178,  0.625467,  0.473594,  0.107119
RF03074#KE557273.1/263597-263689#subopt3,   5.42457, -0.967218, -0.737407,0.00130293,  0.254551, -0.458655,   1.30561, -0.697203, -0.340288,  -1.59085, -0.593797,  0.187187,  0.983061,  0.888007,  0.270251,  0.736801,  0.468836, -0.145697
RF00169#FRCM01000001.1/631866-631768#subopt0,   6.03565,   1.58585, -0.664679,   1.85535,  0.498777,   2.10251, 0.0864303,-0.0218126, -0.366405,  0.608634,  0.762092,  0.478954, -0.378713,   0.72721,   0.61689, 0.0724179,  0.507771, -0.569966
RF00169#FRCM01000001.1/631866-631768#subopt1,   6.51361,   2.08124,  -1.80195,   2.43459,  0.506511,  0.639582, -0.789413, -0.704328, -0.542456,   0.15069, -0.373434,  0.107885, -0.529053,   1.47039,   0.74481,-0.0112934,  0.201179,  -1.40909
RF00169#FRCM01000001.1/631866-631768#subopt2,  5.86725,  1.43862, -1.20126,  2.24214, 0.442367,  1.67987,-0.687804, 0.506836,-0.355041, 0.532526, 0.214971, 0.778466,-0.431346,  1.58066,0.0444512, 0.148491,   0.8768, -1.13327
RF00169#FRCM01000001.1/631866-631768#subopt3,  6.29169,  1.86805, -1.57838,  2.06762, 0.404969,  1.84161,-0.484991, 0.530336,  -0.2949, 0.357376,-0.079447, 0.924647, -0.84348,  1.38835,  0.32903,-0.142453,  1.00322, -1.29528
RF00169#KI530762.1/1263899-1263995#subopt0,  6.14394,  2.10176, -1.77347, 0.771129,-0.103843,  2.42793, 0.476665,-0.260697, -0.51489, 0.235479,  0.21462,  0.61821,-0.155874, 0.369372, 0.645652,-0.460632, 0.564437,-0.809435
RF00169#KI530762.1/1263899-1263995#subopt1,  6.52976,  1.67607,-0.660764, 0.619469,  -0.4046,  2.37548, 0.463291, -0.27433,-0.372821, 0.295818,-0.422146, 0.654234,-0.297106,-0.411873, 0.830859,-0.641846, 0.447625, -0.57709
RF00169#KI530762.1/1263899-1263995#subopt2,  6.06627,  2.00109, -1.52031, 0.789081,0.0165441,  2.50899, 0.817339,-0.161256,-0.500704, 0.174972, 0.296417, 0.662046,-0.169356, 0.258813, 0.783396,-0.663877,  0.57444,-0.758119
RF00169#KI530762.1/1263899-1263995#subopt3,   6.35069,   2.22983,  -1.75412,  0.688143,0.00575234,    2.6075,  0.946148, -0.137359, -0.440768, 0.0813466, 0.0774329,  0.817008, -0.339046,  0.232084,  0.972951, -0.737046,  0.646327, -0.932942
RF00169#MGSR01000112.1/3254-3156#subopt0,     5.848,    1.5104, -0.551635,   1.89494,  0.340285,   1.60779,-0.0488253,  0.842156, -0.272985,    1.1334,   1.61615,  0.375775, -0.753165,   1.48838, 0.0386953, -0.489939,   0.67449, -0.435871
RF00169#MGSR01000112.1/3254-3156#subopt1,  5.88457,  1.68942,-0.576659,  1.79522, 0.449824,  1.61223,   0.1166, 0.395775, 0.513056,  1.64531,  1.00695, 0.498733, -1.00103,  1.15496, 0.597435,-0.159928, 0.778981,-0.437858
RF00169#MGSR01000112.1/3254-3156#subopt2,  6.04716,   1.9761,-0.958314,  1.30621,  1.01323,  2.24241, 0.702829, 0.432959, 0.113483, 0.689165, 0.587409,0.0903032,-0.804515,  1.36254,  0.10782, 0.187001, 0.432016,-0.579369
RF00169#MGSR01000112.1/3254-3156#subopt3,  5.93965,   1.7101, -0.55338,  1.70136, 0.884957,  1.99981, 0.400554, 0.300965,  0.15541, 0.830984, 0.557797, 0.803337, -1.12075,  1.68564,  0.14649, 0.667342, 0.848082,-0.706711
RF00169#AM942759.1/160112-160208#subopt0,  5.60559,  1.70695,  -1.1018,    1.186,  1.05603,  1.68083, 0.406433, 0.966252, 0.139454,  1.37912,  1.27327, 0.184038, 0.143729,  1.43143, 0.541654, -0.32811, 0.678207,-0.770939
RF00169#AM942759.1/160112-160208#subopt1,   5.69577,   1.67956,  -1.09617,  0.825368,  0.943139,   1.94336,  0.880988,  0.177258,  0.158274,  0.771801,  0.391033,  0.308106, 0.0758255,  0.921095,  0.657845,-0.0281698,  0.531534, -0.674819
RF00169#AM942759.1/160112-160208#subopt2,    5.99691,    1.97085,   -1.51883,    1.02252,    1.10118,    1.41635,   0.810865,    0.65474,   0.211578,    1.29196,   0.473939,  0.0811282,-0.00935271,    1.06022,   0.637143,  -0.373073,   0.511088,  -0.985102
RF00169#AM942759.1/160112-160208#subopt3,   6.28219,   1.93656,  -1.20302,   2.07428,  0.928933,   1.23446, -0.251702,  0.246532, -0.674222,   1.48613,   1.21759, -0.419796,  0.359736,   1.20954,-0.0284766, -0.118228,  0.184699, -0.435109
RF00169#FVZL01000012.1/70461-70557#subopt0,    4.8247,   1.21332,  -2.28513,  -1.13197,  0.255835,   1.80835,  0.312623,  0.505055, -0.698338, -0.153971,   0.26394,  0.877035,-0.0151073,  0.685005, -0.276369, -0.674253,  0.648765, -0.710887
RF00169#FVZL01000012.1/70461-70557#subopt1,    4.8247,   1.21332,  -2.28513,  -1.13197,  0.255835,   1.80835,  0.312623,  0.505055, -0.698338, -0.153971,   0.26394,  0.877035,-0.0151073,  0.685005, -0.276369, -0.674253,  0.648765, -0.710887
RF00169#FVZL01000012.1/70461-70557#subopt2,   4.97122,   1.43658,  -1.02238,  0.632933,  0.306847,   2.30131,  0.286225, -0.534622, 0.0647584,  0.209809,  0.241141,  0.448765,  0.254504,  0.336969,  0.114344,  0.460383,-0.0804007, -0.711263
RF00169#FVZL01000012.1/70461-70557#subopt3,  4.27036, 0.970615, -1.75714, -1.06219,0.0402663,  1.65277, 0.345681, 0.728297,-0.538807,-0.215256, 0.823329, 0.807001,  0.42195,  0.68442, -0.41819,-0.681987, 0.210813, -0.97936
RF03141#CP002453.1/701743-701712#subopt0,   2.69353, -0.326053, -0.319326, -0.979607,    2.1721,-0.0254818,  0.585265, 0.0956559, -0.104076, -0.151656,  0.841107,  0.502379,-0.0344893, -0.412244, 0.0554145,   0.15766,  0.330418,  -0.19482
RF03141#CP002453.1/701743-701712#subopt1,  2.65475,-0.449849,-0.562472,-0.573742,  1.84993,-0.521738, 0.298303, 0.794583,-0.489202,-0.347024, 0.737379,  0.40151,-0.115542,-0.450588, 0.106033,-0.463914, 0.288842,-0.382368
RF03141#CP002453.1/701743-701712#subopt2,    3.3382,-0.0897323, -0.726613,  0.846122,   1.06948,  0.327238, -0.898566,-0.0493533, -0.995076, -0.326242, -0.213599,  0.271604,   0.13757, -0.482898,  0.221634, -0.274644, -0.231256,  0.184013
RF03141#CP002453.1/701743-701712#subopt3,    2.9488, -0.780697,  0.605885,   1.48235,   1.68026, -0.702488, -0.293323, -0.199389, -0.817522, 0.0657938,  0.235937,  0.197502, 0.0249562,-0.0189718,    -0.317, -0.131837,  0.131814, -0.402276
RF03141#CP002534.1/2435971-2436002#subopt0,   2.69353, -0.326053, -0.319326, -0.979607,    2.1721,-0.0254818,  0.585265, 0.0956559, -0.104076, -0.151656,  0.841107,  0.502379,-0.0344893, -0.412244, 0.0554145,   0.15766,  0.330418,  -0.19482
RF03141#CP002534.1/2435971-2436002#subopt1,  2.65475,-0.449849,-0.562472,-0.573742,  1.84993,-0.521738, 0.298303, 0.794583,-0.489202,-0.347024, 0.737379,  0.40151,-0.115542,-0.450588, 0.106033,-0.463914, 0.288842,-0.382368
RF03141#CP002534.1/2435971-2436002#subopt2,    3.3382,-0.0897323, -0.726613,  0.846122,   1.06948,  0.327238, -0.898566,-0.0493533, -0.995076, -0.326242, -0.213599,  0.271604,   0.13757, -0.482898,  0.221634, -0.274644, -0.231256,  0.184013
RF03141#CP002534.1/2435971-2436002#subopt3,    2.9488, -0.780697,  0.605885,   1.48235,   1.68026, -0.702488, -0.293323, -0.199389, -0.817522, 0.0657938,  0.235937,  0.197502, 0.0249562,-0.0189718,    -0.317, -0.131837,  0.131814, -0.402276
RF03141#CP002999.1/713998-713967#subopt0,   2.69353, -0.326053, -0.319326, -0.979607,    2.1721,-0.0254818,  0.585265, 0.0956559, -0.104076, -0.151656,  0.841107,  0.502379,-0.0344893, -0.412244, 0.0554145,   0.15766,  0.330418,  -0.19482
RF03141#CP002999.1/713998-713967#subopt1,  2.65475,-0.449849,-0.562472,-0.573742,  1.84993,-0.521738, 0.298303, 0.794583,-0.489202,-0.347024, 0.737379,  0.40151,-0.115542,-0.450588, 0.106033,-0.463914, 0.288842,-0.382368
RF03141#CP002999.1/713998-713967#subopt2,    3.3382,-0.0897323, -0.726613,  0.846122,   1.06948,  0.327238, -0.898566,-0.0493533, -0.995076, -0.326242, -0.213599,  0.271604,   0.13757, -0.482898,  0.221634, -0.274644, -0.231256,  0.184013
RF03141#CP002999.1/713998-713967#subopt3,    2.9488, -0.780697,  0.605885,   1.48235,   1.68026, -0.702488, -0.293323, -0.199389, -0.817522, 0.0657938,  0.235937,  0.197502, 0.0249562,-0.0189718,    -0.317, -0.131837,  0.131814, -0.402276
RF03141#CP011071.1/769099-769068#subopt0,   2.69353, -0.326053, -0.319326, -0.979607,    2.1721,-0.0254818,  0.585265, 0.0956559, -0.104076, -0.151656,  0.841107,  0.502379,-0.0344893, -0.412244, 0.0554145,   0.15766,  0.330418,  -0.19482
RF03141#CP011071.1/769099-769068#subopt1,  2.65475,-0.449849,-0.562472,-0.573742,  1.84993,-0.521738, 0.298303, 0.794583,-0.489202,-0.347024, 0.737379,  0.40151,-0.115542,-0.450588, 0.106033,-0.463914, 0.288842,-0.382368
RF03141#CP011071.1/769099-769068#subopt2,    3.3382,-0.0897323, -0.726613,  0.846122,   1.06948,  0.327238, -0.898566,-0.0493533, -0.995076, -0.326242, -0.213599,  0.271604,   0.13757, -0.482898,  0.221634, -0.274644, -0.231256,  0.184013
RF03141#CP011071.1/769099-769068#subopt3,    2.9488, -0.780697,  0.605885,   1.48235,   1.68026, -0.702488, -0.293323, -0.199389, -0.817522, 0.0657938,  0.235937,  0.197502, 0.0249562,-0.0189718,    -0.317, -0.131837,  0.131814, -0.402276
RF03141#FP476056.1/2988024-2988055#subopt0,   2.69353, -0.326053, -0.319326, -0.979607,    2.1721,-0.0254818,  0.585265, 0.0956559, -0.104076, -0.151656,  0.841107,  0.502379,-0.0344893, -0.412244, 0.0554145,   0.15766,  0.330418,  -0.19482
RF03141#FP476056.1/2988024-2988055#subopt1,  2.65475,-0.449849,-0.562472,-0.573742,  1.84993,-0.521738, 0.298303, 0.794583,-0.489202,-0.347024, 0.737379,  0.40151,-0.115542,-0.450588, 0.106033,-0.463914, 0.288842,-0.382368
RF03141#FP476056.1/2988024-2988055#subopt2,    3.3382,-0.0897323, -0.726613,  0.846122,   1.06948,  0.327238, -0.898566,-0.0493533, -0.995076, -0.326242, -0.213599,  0.271604,   0.13757, -0.482898,  0.221634, -0.274644, -0.231256,  0.184013
RF03141#FP476056.1/2988024-2988055#subopt3,    2.9488, -0.780697,  0.605885,   1.48235,   1.68026, -0.702488, -0.293323, -0.199389, -0.817522, 0.0657938,  0.235937,  0.197502, 0.0249562,-0.0189718,    -0.317, -0.131837,  0.131814, -0.402276
RF03065#URS0000D6A397_12908/1-216#subopt0,   6.34024,   -1.0806,   1.10681,-0.0354601,-0.0840894,  0.617641,   2.11824,  0.139453,  -1.11189,   -0.9742,   -0.1817, -0.225986,   1.15834,  0.468917,  0.434832, -0.166101,  0.376004,  0.616453
RF03065#URS0000D6A397_12908/1-216#subopt1,  6.34519, -1.02209,  1.22487,-0.138188,-0.188547,  0.62705,  2.13104,-0.160201,-0.714974,-0.389689,0.0175003,-0.321585,  1.22894, 0.253434, 0.740671, -0.22392, 0.403349, 0.757574
RF03065#URS0000D6A397_12908/1-216#subopt2,   6.87469, -0.579517,   0.96978, -0.409526,  0.144204,  0.441906,   2.25712,-0.0162999, -0.374939, -0.978808,  0.365166, 0.0301856,   1.51596, -0.352619,  0.803322,  0.180644,  0.409489,    1.0139
RF03065#URS0000D6A397_12908/1-216#subopt3,  6.85245,-0.630374, 0.772573,-0.155614,-0.232828, 0.241317,  2.39348, 0.388307, -1.00104, -1.33951,0.0986367, 0.174718,  1.41418, 0.241321, 0.459006,-0.390668, 0.343863,  1.19908
RF03065#URS0000D68D65_12908/1-207#subopt0,  7.37608,-0.409021,  1.15193, 0.615142,0.0936206,0.0863395,  2.53511, 0.753741, -0.79874, -1.82979,0.0300176,-0.459284, 0.324145,  1.86635,0.0275436,-0.668346, 0.105306, 0.784228
RF03065#URS0000D68D65_12908/1-207#subopt1,  7.47294,-0.354892,   1.3376, 0.502148,-0.148315, 0.024528,  2.59812, 0.468547, -0.45676, -1.15113,  0.28971,-0.621269, 0.491814,  1.58441, 0.480008,-0.905774,0.0854871,  1.02314
RF03065#URS0000D68D65_12908/1-207#subopt2,   7.33537, -0.332794,   1.27587,  0.349855,-0.0568212,  0.513814,   2.73993,  0.171074,  -0.80068,  -1.84873, 0.0164905, -0.246344,  0.521307,    1.7407, 0.0476324, -0.281496, 0.0389322,  0.761263
RF03065#URS0000D68D65_12908/1-207#subopt3,  7.42066,-0.271684,  1.46323, 0.230165,  -0.2854, 0.461096,  2.80438,-0.137563,-0.416159, -1.13351, 0.278233, -0.40341, 0.690173,  1.45726, 0.510686,-0.496564,0.0316823, 0.992088
RF03065#URS0000D66550_12908/1-216#subopt0,   9.29527,    2.8064,  0.526063, -0.607644, -0.455373,   1.55025, -0.626982, 0.0600397,  -1.27429,  0.759285,   0.67482, -0.126162,  -1.89777,  0.988469,   1.41612,-0.0796252, -0.636032,   1.94221
RF03065#URS0000D66550_12908/1-216#subopt1,   9.01181,   2.66278,  0.292927,  -1.12707, -0.432077,   1.45887, -0.616682,-0.0434769,   -1.3601,  0.898022,  0.711633,-0.0445767,  -1.94771,  0.875391,   1.45916,-0.0338635, -0.473973,   1.93277
RF03065#URS0000D66550_12908/1-216#subopt2,   8.99166,    3.1808, -0.166865,  0.159036, -0.153893,   1.81308,-0.0843368,  -0.26505,  -1.09903,  0.683779,  0.858086, -0.373171,  -1.93547,  0.855777,   1.34807, 0.0657009,-0.0981612,   1.35209
RF03065#URS0000D66550_12908/1-216#subopt3,    8.46484,     2.9063,  -0.190738,-0.00603298,   0.172287,     1.7977, -0.0535107,   0.318152,   -1.59267,     1.1412,   0.811568,  -0.279679,   -1.54791,    0.58453,   0.950905,   0.292481,   -0.60167,    1.73215
RF03065#URS0000D6768A_12908/1-217#subopt0,  8.09607, 0.476274,-0.319245,-0.240421,-0.155194, 0.877295,  1.92643,  1.31599,-0.476578, -1.38093,-0.920147, 0.172626,0.0623053, 0.245958, 0.303527, 0.231853, 0.360907, 0.128217
RF03065#URS0000D6768A_12908/1-217#subopt1,  7.94189, 0.411581,-0.376506,-0.382557,-0.449988,  1.29785,  1.93307, 0.661679,-0.731122, -1.71655, -1.04772, 0.631402, 0.503768, 0.216887, 0.360854, 0.406208, 0.430069, 0.219079
RF03065#URS0000D6768A_12908/1-217#subopt2,   8.36781,   0.73079, -0.559907, -0.323492, -0.167365,  0.995018,   2.07211,   1.35179, -0.433662,  -1.45118,   -1.1074,  0.309583, -0.120398,   0.25071,  0.455448,  0.146685,  0.421517,-0.0650486
RF03065#URS0000D6768A_12908/1-217#subopt3,   8.2136, 0.666097,-0.617169,-0.465631,-0.462159,  1.41556,  2.07875, 0.697483,-0.688207,  -1.7868, -1.23498, 0.768363, 0.321065, 0.221638, 0.512777, 0.321039, 0.490681, 0.025813
RF03065#URS0000D6590A_12908/1-216#subopt0,   9.29527,    2.8064,  0.526063, -0.607644, -0.455373,   1.55025, -0.626982, 0.0600397,  -1.27429,  0.759285,   0.67482, -0.126162,  -1.89777,  0.988469,   1.41612,-0.0796252, -0.636032,   1.94221
RF03065#URS0000D6590A_12908/1-216#subopt1,   9.24492,   3.28425, 0.0551114,  0.650866, -0.177661,   1.90017,-0.0865079, -0.155447,  -1.00496,  0.554133,  0.815242, -0.429273,  -1.89041,   1.00454,   1.28529,0.00863743, -0.246522,   1.32947
RF03065#URS0000D6590A_12908/1-216#subopt2,  8.70756,   3.0044,0.0213338, 0.433168,  0.13966,  1.88763,-0.050405, 0.404639,   -1.493,  1.01869, 0.797516,-0.327537, -1.49297, 0.759969, 0.863916, 0.226756,-0.708213,   1.7321
RF03065#URS0000D6590A_12908/1-216#subopt3,  9.08647,  3.25295,-0.475616, 0.116089, 0.113949,  1.98167,0.0832426, 0.547783, -1.16793, 0.842226,  0.69271,-0.309499, -1.41903, 0.481047,  1.19471, 0.503376,-0.592758,  1.50628
RF02975#URS0000D67C49_12908/1-48#subopt0,  4.18611, -2.35366, 0.842626, 0.442459,  0.75536,-0.529755,0.0894272,  1.53533,-0.351845, 0.316924, -1.11461,-0.705741,-0.879299, -0.89175,-0.139765, 0.471551, 0.143651,-0.242121
RF02975#URS0000D67C49_12908/1-48#subopt1,   4.1555, -2.11299,  1.18085, 0.171662, 0.679634,-0.241445, 0.262715,  0.93742, 0.497706, 0.441552, -1.01485, -0.50834,-0.818567,-0.848516,-0.278058,  1.05287,-0.171178,-0.625602
RF02975#URS0000D67C49_12908/1-48#subopt2,   3.5242, -2.37111, 0.396343, 0.848227,  0.91112,-0.773387, 0.271989, 0.995913,-0.358673, 0.216077, 0.197995, -0.51688,-0.849435,-0.762992,-0.429332, 0.141771,-0.297888,-0.164285
RF02975#URS0000D67C49_12908/1-48#subopt3,  4.44927, -1.77672,  0.17079, -1.43415, 0.280736, 0.234295,  1.48972, 0.493742, 0.498737,   0.2935,-0.690238, -0.10974,-0.328399,-0.111996,-0.302302, 0.817347, 0.677447, 0.189104
RF02975#URS0000D6C04C_12908/1-48#subopt0,  4.18611, -2.35366, 0.842626, 0.442459,  0.75536,-0.529755,0.0894272,  1.53533,-0.351845, 0.316924, -1.11461,-0.705741,-0.879299, -0.89175,-0.139765, 0.471551, 0.143651,-0.242121
RF02975#URS0000D6C04C_12908/1-48#subopt1,   4.1555, -2.11299,  1.18085, 0.171662, 0.679634,-0.241445, 0.262715,  0.93742, 0.497706, 0.441552, -1.01485, -0.50834,-0.818567,-0.848516,-0.278058,  1.05287,-0.171178,-0.625602
RF02975#URS0000D6C04C_12908/1-48#subopt2,   3.5242, -2.37111, 0.396343, 0.848227,  0.91112,-0.773387, 0.271989, 0.995913,-0.358673, 0.216077, 0.197995, -0.51688,-0.849435,-0.762992,-0.429332, 0.141771,-0.297888,-0.164285
RF02975#URS0000D6C04C_12908/1-48#subopt3,  4.44927, -1.77672,  0.17079, -1.43415, 0.280736, 0.234295,  1.48972, 0.493742, 0.498737,   0.2935,-0.690238, -0.10974,-0.328399,-0.111996,-0.302302, 0.817347, 0.677447, 0.189104
RF02975#URS0000D6C04C_1235800/1-48#subopt0,  4.18611, -2.35366, 0.842626, 0.442459,  0.75536,-0.529755,0.0894272,  1.53533,-0.351845, 0.316924, -1.11461,-0.705741,-0.879299, -0.89175,-0.139765, 0.471551, 0.143651,-0.242121
RF02975#URS0000D6C04C_1235800/1-48#subopt1,   4.1555, -2.11299,  1.18085, 0.171662, 0.679634,-0.241445, 0.262715,  0.93742, 0.497706, 0.441552, -1.01485, -0.50834,-0.818567,-0.848516,-0.278058,  1.05287,-0.171178,-0.625602
RF02975#URS0000D6C04C_1235800/1-48#subopt2,   3.5242, -2.37111, 0.396343, 0.848227,  0.91112,-0.773387, 0.271989, 0.995913,-0.358673, 0.216077, 0.197995, -0.51688,-0.849435,-0.762992,-0.429332, 0.141771,-0.297888,-0.164285
RF02975#URS0000D6C04C_1235800/1-48#subopt3,  4.44927, -1.77672,  0.17079, -1.43415, 0.280736, 0.234295,  1.48972, 0.493742, 0.498737,   0.2935,-0.690238, -0.10974,-0.328399,-0.111996,-0.302302, 0.817347, 0.677447, 0.189104
RF02975#KE159821.1/197762-197715#subopt0,  4.18611, -2.35366, 0.842626, 0.442459,  0.75536,-0.529755,0.0894272,  1.53533,-0.351845, 0.316924, -1.11461,-0.705741,-0.879299, -0.89175,-0.139765, 0.471551, 0.143651,-0.242121
RF02975#KE159821.1/197762-197715#subopt1,   4.1555, -2.11299,  1.18085, 0.171662, 0.679634,-0.241445, 0.262715,  0.93742, 0.497706, 0.441552, -1.01485, -0.50834,-0.818567,-0.848516,-0.278058,  1.05287,-0.171178,-0.625602
RF02975#KE159821.1/197762-197715#subopt2,   3.5242, -2.37111, 0.396343, 0.848227,  0.91112,-0.773387, 0.271989, 0.995913,-0.358673, 0.216077, 0.197995, -0.51688,-0.849435,-0.762992,-0.429332, 0.141771,-0.297888,-0.164285
RF02975#KE159821.1/197762-197715#subopt3,  4.44927, -1.77672,  0.17079, -1.43415, 0.280736, 0.234295,  1.48972, 0.493742, 0.498737,   0.2935,-0.690238, -0.10974,-0.328399,-0.111996,-0.302302, 0.817347, 0.677447, 0.189104
RF02975#KE159799.1/457233-457186#subopt0,  4.18611, -2.35366, 0.842626, 0.442459,  0.75536,-0.529755,0.0894272,  1.53533,-0.351845, 0.316924, -1.11461,-0.705741,-0.879299, -0.89175,-0.139765, 0.471551, 0.143651,-0.242121
RF02975#KE159799.1/457233-457186#subopt1,   4.1555, -2.11299,  1.18085, 0.171662, 0.679634,-0.241445, 0.262715,  0.93742, 0.497706, 0.441552, -1.01485, -0.50834,-0.818567,-0.848516,-0.278058,  1.05287,-0.171178,-0.625602
RF02975#KE159799.1/457233-457186#subopt2,   3.5242, -2.37111, 0.396343, 0.848227,  0.91112,-0.773387, 0.271989, 0.995913,-0.358673, 0.216077, 0.197995, -0.51688,-0.849435,-0.762992,-0.429332, 0.141771,-0.297888,-0.164285
