 ,snm_1,snm_2,snm_3,snm_4,snm_5,snm_6,snm_7,snm_8,snm_9,snm_10,snm_11,snm_12,snm_13,snm_14,snm_15,snm_16,snm_17,snm_18
RF01701#LATL02000310.1/27365-27432#subopt2,   4.06646,   1.31239, -0.885294,   1.34981, -0.259394,  0.623608,  0.675994,  0.650105,-0.0668198, -0.268537,  0.225252,  0.585107,  0.175264, -0.689473, -0.111593, -0.328635,  0.574718, 0.0811432
RF01701#LATL02000310.1/27365-27432#subopt3,   4.79439,  0.881031,  -1.56772,   1.01604, -0.210892, -0.172216,  0.927707,  0.556824, -0.429303,-0.0910022,  0.181018,  0.596394, -0.741137, -0.597974,  0.334158,  0.131637,  0.591261, 0.0746508
RF01701#LATL02000310.1/27365-27432#subopt4,   3.11803,-0.0371433,  -0.40959,   1.23859,  0.685684,  0.678556,     0.748,  0.368893,  0.291455,   0.11041,  0.664322,  0.319506, -0.623304,-0.0705066,-0.0562067, -0.246194,  0.114554,  0.306966
RF01701#CP003548.1/6307229-6307304#subopt0,   3.15913,    2.0911,  0.266373,  0.918326,  0.371849, -0.262207,-0.0257758,  0.439866,  0.188209, -0.601902,    0.8697,  0.298711,  0.202606, -0.297583, -0.650892,  -0.25499,-0.0745071, -0.300485
RF01701#CP003548.1/6307229-6307304#subopt1,    4.10119,    1.49736,  -0.733754,   0.532505,    0.54074,   -1.14344,    0.41199,   0.316067,  -0.141744,  -0.512315,   0.862893,   0.307501,  -0.746517,  -0.150898,-0.00407572,   0.176593, -0.0889602,  -0.445486
RF01701#CP003548.1/6307229-6307304#subopt2,  3.09578,  2.02277, 0.211789,  1.16191,-0.371373, 0.481921, 0.294978, 0.454648,  -0.3047,-0.226974, 0.807921, 0.806111,-0.277908,-0.263156,-0.606446,-0.394472, 0.415786,0.0440737
RF01701#CP003548.1/6307229-6307304#subopt3,  3.11832,  1.91945, 0.199017,  1.16848, -0.51696,  0.41141, 0.342081, 0.392671,-0.160359,-0.079783, 0.957377, 0.724818,-0.389299,-0.424073,-0.748171,-0.025545, 0.545011,0.0535446
RF01701#CP003548.1/6307229-6307304#subopt4,   3.16072,   1.98301,   0.23953,   1.18703, -0.156921,  0.370855,  0.572511,  0.136015,  -0.33719, 0.0458044,  0.732514,  0.946368, -0.321744, -0.556317, -0.718951,-0.0319475,  0.602724, -0.134414
RF01701#MQTZ01000065.1/19530-19601#subopt0,   3.28693,   1.99197,-0.0491901,   1.26286, -0.520608, 0.0475022,  0.634062,  0.921824,  -0.17195,  0.165531,  0.322102,  0.605431,  0.663257,-0.0271064, -0.640744,  0.123868,    0.3343,  0.666309
RF01701#MQTZ01000065.1/19530-19601#subopt1,   3.22523,   1.95043,  0.244695,   1.24083, 0.0914368, -0.111773,  0.475896,  0.250151, -0.156987,-0.0409102,  0.808092,  0.457766,   0.48684,  -0.36895, -0.175066, -0.483748,  0.420666,  0.421735
RF01701#MQTZ01000065.1/19530-19601#subopt2,  3.33101,  1.94958, 0.251736,  1.15611, 0.237139,-0.140641, 0.215007, 0.267611,0.0645953,0.0138664, 0.993287, 0.495567, 0.670592,-0.337119,0.0144191,-0.333984,-0.176864, 0.264034
RF01701#MQTZ01000065.1/19530-19601#subopt3,  4.31287,  1.48044,-0.647945, 0.800091,0.0852022,-0.605906, 0.368562, 0.251722,-0.162849,-0.530551, 0.839919, 0.228887,-0.364144,-0.166223, 0.908834,-0.210019,-0.555443, 0.415686
RF01701#MQTZ01000065.1/19530-19601#subopt4,    2.1984,  0.688945,  0.480809,   1.19449,  0.541198,  0.299792,  0.526864,  0.354689, 0.0408176,  0.135094,  0.480716,  0.582572, -0.317799,  0.151886,-0.0166216, -0.288175, 0.0534138,  0.650385
RF03074#URS0000D6B40F_12908/1-93#subopt0,   5.39939,  0.912178, -0.547184, -0.405662,-0.0430443, -0.765097,  -1.39218,   1.58982,  0.515827,  0.382306, -0.391139,  0.796654, -0.321547,   1.47442,  0.698354,   1.14758, -0.187616,  0.239365
RF03074#URS0000D6B40F_12908/1-93#subopt1,   6.05613,  0.430154,  -1.21805, -0.416296, -0.199329, -0.931602,  -1.42166,   1.56082,-0.0289342, -0.214281,  -1.22841,  0.798138, -0.429777,  0.777582,  0.751947,   1.21724, -0.806577,  0.155657
RF03074#URS0000D6B40F_12908/1-93#subopt2,    6.09348,   0.210569,   -1.35947,   -0.10989,  -0.685108,   -1.21428,  -0.509664,    1.18688,  -0.283547,-0.00562919,  -0.169222,    1.36614,   -0.79462,    1.05519,  -0.127949,    1.18639,  -0.784524,  0.0465096
RF03074#URS0000D6B40F_12908/1-93#subopt3,  4.85736,   1.4882,  0.18323, 0.124445,-0.335981,-0.165766,-0.819472, 0.709787,-0.152892, 0.438641, 0.157829, 0.807294,-0.379791,  1.27153,-0.537453,  1.34889,-0.684469, 0.433641
RF03074#URS0000D6B40F_12908/1-93#subopt4,    5.5129,  0.806494,  -0.62203, -0.109735, -0.490214, -0.515854, -0.667155,  0.953983,  0.183974,  0.105021,   0.20836,  0.893392, -0.643245,   1.46185,-0.0346272,   1.06497, -0.409769,  0.529686
RF03074#AQQW01000002.1/8611-8703#subopt0,   5.39939,  0.912178, -0.547184, -0.405662,-0.0430443, -0.765097,  -1.39218,   1.58982,  0.515827,  0.382306, -0.391139,  0.796654, -0.321547,   1.47442,  0.698354,   1.14758, -0.187616,  0.239365
RF03074#AQQW01000002.1/8611-8703#subopt1,   6.05613,  0.430154,  -1.21805, -0.416296, -0.199329, -0.931602,  -1.42166,   1.56082,-0.0289342, -0.214281,  -1.22841,  0.798138, -0.429777,  0.777582,  0.751947,   1.21724, -0.806577,  0.155657
RF03074#AQQW01000002.1/8611-8703#subopt2,    6.09348,   0.210569,   -1.35947,   -0.10989,  -0.685108,   -1.21428,  -0.509664,    1.18688,  -0.283547,-0.00562919,  -0.169222,    1.36614,   -0.79462,    1.05519,  -0.127949,    1.18639,  -0.784524,  0.0465096
RF03074#AQQW01000002.1/8611-8703#subopt3,  4.85736,   1.4882,  0.18323, 0.124445,-0.335981,-0.165766,-0.819472, 0.709787,-0.152892, 0.438641, 0.157829, 0.807294,-0.379791,  1.27153,-0.537453,  1.34889,-0.684469, 0.433641
RF03074#AQQW01000002.1/8611-8703#subopt4,    5.5129,  0.806494,  -0.62203, -0.109735, -0.490214, -0.515854, -0.667155,  0.953983,  0.183974,  0.105021,   0.20836,  0.893392, -0.643245,   1.46185,-0.0346272,   1.06497, -0.409769,  0.529686
RF03074#URS0000D6C566_391595/1-93#subopt0,   6.04282,  0.292056,  -1.51038, 0.0924038,  -1.11586, -0.767096,-0.0458895,  0.752296,  0.209721,   1.37542, -0.316453,  0.829089, -0.668885,   1.34057,  0.257984,  0.607828,-0.0866194,  0.662636
RF03074#URS0000D6C566_391595/1-93#subopt1,   5.50467,   1.17144, -0.446387, -0.345712, 0.0706037,  -1.24697, -0.978711,  0.760945,  0.953589,  0.904903,  0.114383,  0.148868,-0.0896291,   1.70185,  0.806003,  0.419945, -0.339493, 0.0864285
RF03074#URS0000D6C566_391595/1-93#subopt2,   5.41798,   1.53822,  0.505519,   1.07882,  0.170464,  -1.37928,    -1.175,   1.03165,-0.0855867,   1.19257, -0.576886,   0.42383,  0.152938,   1.46577,  0.156036,  0.467271, -0.955344, -0.154054
RF03074#URS0000D6C566_391595/1-93#subopt3,   6.05869,  0.851115, -0.298469,  0.844739, 0.0100631,  -1.73283,  -1.02376,   1.27426,  0.250644,  0.860569, -0.526451,  0.507772, -0.108069,   1.65393,  0.660747,  0.186012, -0.682487,-0.0579702
RF03074#URS0000D6C566_391595/1-93#subopt4,   5.39623,   1.42478,  0.604877,   1.20399, 0.0383939,  -1.71047, -0.935498,  0.525603, -0.642788,   1.12618, -0.559159,  0.189054, 0.0979981,   1.49666,  0.072604,0.00450106, -0.386209,  0.134246
RF03074#URS0000D67138_1123237/1-93#subopt0,   5.47839,    1.0468, -0.864099,  0.214554, 0.0618528,  -1.14915,  -1.13104,  0.530053,  0.163009,  0.690144, -0.678985, -0.188884, -0.673874,   1.47275,   0.53938,  0.582308,-0.0308794, 0.0287842
RF03074#URS0000D67138_1123237/1-93#subopt1,   5.97687,  0.857256, -0.511708,  0.850795, -0.133355,  -1.08745,  -1.27619,  0.691091,  0.258081,  0.105537, -0.631808,-0.0127852, -0.599163,   1.51356,  0.828243,  0.496489, -0.226101,  0.160869
RF03074#URS0000D67138_1123237/1-93#subopt2,  4.77041,  1.69725,0.0761097, 0.279389,  0.28367,-0.584782, -1.31613, 0.625311,-0.123253,  1.37589, -1.01585, 0.568271,-0.512534, 0.836661,0.0104918,  1.11002,-0.195891,-0.174622
RF03074#URS0000D67138_1123237/1-93#subopt3,  5.43509,  1.05715,-0.777811,0.0639404, 0.123251,-0.953355, -1.23622, 0.979149, 0.204493,  1.11647, -1.03397, 0.606611,-0.876595,  1.13268, 0.609984, 0.865001,0.0321084,-0.101424
RF03074#URS0000D67138_1123237/1-93#subopt4,   5.90509,  0.694525,  -1.22641, -0.170434,  0.328453,  -1.08729,  -1.30457,   0.79227,-0.0853193,   1.27752, -0.989431,   1.03155,   -1.1383,  0.770115,  0.753674,  0.687621, -0.104486, -0.169589
RF03074#KE557273.1/263597-263689#subopt0,   5.47839,    1.0468, -0.864099,  0.214554, 0.0618528,  -1.14915,  -1.13104,  0.530053,  0.163009,  0.690144, -0.678985, -0.188884, -0.673874,   1.47275,   0.53938,  0.582308,-0.0308794, 0.0287842
RF03074#KE557273.1/263597-263689#subopt1,   5.97687,  0.857256, -0.511708,  0.850795, -0.133355,  -1.08745,  -1.27619,  0.691091,  0.258081,  0.105537, -0.631808,-0.0127852, -0.599163,   1.51356,  0.828243,  0.496489, -0.226101,  0.160869
RF03074#KE557273.1/263597-263689#subopt2,  4.77041,  1.69725,0.0761097, 0.279389,  0.28367,-0.584782, -1.31613, 0.625311,-0.123253,  1.37589, -1.01585, 0.568271,-0.512534, 0.836661,0.0104918,  1.11002,-0.195891,-0.174622
RF03074#KE557273.1/263597-263689#subopt3,  5.43509,  1.05715,-0.777811,0.0639404, 0.123251,-0.953355, -1.23622, 0.979149, 0.204493,  1.11647, -1.03397, 0.606611,-0.876595,  1.13268, 0.609984, 0.865001,0.0321084,-0.101424
RF03074#KE557273.1/263597-263689#subopt4,   5.90509,  0.694525,  -1.22641, -0.170434,  0.328453,  -1.08729,  -1.30457,   0.79227,-0.0853193,   1.27752, -0.989431,   1.03155,   -1.1383,  0.770115,  0.753674,  0.687621, -0.104486, -0.169589
RF00169#FRCM01000001.1/631866-631768#subopt0,  6.04775, -1.59313,-0.643706,  1.99948, 0.663198,  1.83454,-0.585925,-0.135702, 0.233887,-0.165336,  1.17059, 0.642863, 0.485606, 0.637949,-0.313765, 0.523662,-0.435248, 0.456387
RF00169#FRCM01000001.1/631866-631768#subopt1,  6.52878, -2.10292, -1.80233,  2.50819, 0.576189, 0.658871, 0.643487, 0.592931, 0.587798,-0.314699, 0.128293, 0.358995, 0.464929,  1.58695,-0.217739, 0.234541, 0.464643, 0.918158
RF00169#FRCM01000001.1/631866-631768#subopt2,  5.87676, -1.45074,  -1.1473,  2.39935, 0.600798,  1.67712, 0.209525,-0.634277, 0.204015,-0.346763, 0.597294, 0.924101, 0.502566,  1.45256, 0.470659, 0.152256,-0.277179, 0.903948
RF00169#FRCM01000001.1/631866-631768#subopt3,   6.30434,  -1.86822,  -1.54298,   2.24636,  0.609939,   1.78991,-0.0316213, -0.601419,  0.118391, -0.383546,  0.257865,  0.995807,  0.881194,   1.60607, 0.0655922, 0.0949111, -0.366272,    1.1834
RF00169#FRCM01000001.1/631866-631768#subopt4,   6.65432,  -2.19855,  -1.98213,   2.14493,  0.538456,   1.46037,  0.175698,  -0.34551,  0.365718, -0.602972,  0.249122,   1.00167,     0.517,   1.73993,  0.501503,-0.0246368, -0.183128,    1.2963
RF00169#KI530762.1/1263899-1263995#subopt0,  6.15607, -2.06035, -1.80883, 0.937164, 0.133728,  2.15796, -1.06524, 0.175437, 0.327671,-0.089918, 0.424462, 0.861349, 0.268163, 0.512355, -0.68914, 0.201843,-0.534997, 0.844619
RF00169#KI530762.1/1263899-1263995#subopt1,   6.5397, -1.64345,-0.683453, 0.783572,-0.108138,  2.15475, -1.01225, 0.317293, 0.184234,-0.482298,-0.177788,  0.74694,  0.37185,-0.022496, -1.13521, 0.220808,-0.644334, 0.788546
RF00169#KI530762.1/1263899-1263995#subopt2,   6.08233,  -1.96857,  -1.57089,  0.934402,  0.255685,    2.1455,  -1.42959, 0.0949289,  0.270524,-0.0154582,  0.471806,   0.90949,  0.276674,   0.52132, -0.920076,   0.10946, -0.633192,  0.941088
RF00169#KI530762.1/1263899-1263995#subopt3,     6.369,  -2.18895,  -1.81142,  0.853846,    0.2745,   2.21198,   -1.5811,  0.107171,  0.181527,-0.0635077,  0.234764,   1.02571,  0.454954,  0.668154,  -1.10694,  0.146262, -0.614677,   1.12648
RF00169#KI530762.1/1263899-1263995#subopt4,  6.15182, -2.05163, -1.95362, 0.975053, 0.212729,  2.30111,-0.772612, 0.194445, 0.348807, 0.037186, 0.403109, 0.756099, 0.334614, 0.599429,-0.604363, 0.202974,-0.603754, 0.808383
RF00169#MGSR01000112.1/3254-3156#subopt0,  5.84808, -1.50442,-0.512924,  1.95531, 0.430053,  1.47843,-0.386718,  -1.2054, 0.198806, -0.15971,  2.02751, 0.539739, 0.685723,  1.18261,0.0305863,-0.403455, -0.55443, 0.211585
RF00169#MGSR01000112.1/3254-3156#subopt1,  5.89237, -1.70124,-0.545926,  1.87421, 0.577901,  1.44909,-0.448451,-0.667705,-0.586126, -0.97352,  1.86414, 0.496278,  0.90496,  1.14202,-0.306185, 0.221375,-0.557921, 0.341586
RF00169#MGSR01000112.1/3254-3156#subopt2,   6.05299,  -1.94268, -0.981168,   1.41244,   1.11493,   1.78792,  -1.34901,  -0.54899,-0.0604101, -0.390067,   1.04249,  0.172273,  0.740986,   1.18617,   0.40685, 0.0043103,  0.138426,  0.314034
RF00169#MGSR01000112.1/3254-3156#subopt3,  5.94841, -1.69872,-0.540143,  1.81891,  1.02451,  1.63146,-0.914804,-0.425973,-0.279958,-0.570606,   1.1376, 0.861666,  1.20141,  1.47571, 0.685945,  0.41636,-0.131368, 0.435919
RF00169#MGSR01000112.1/3254-3156#subopt4,  5.83644,  -1.6484,-0.409992,  1.69944, 0.897733,  1.70699,-0.869771,-0.670024,-0.030065,-0.235634,  1.81668, 0.811834, 0.753799,  1.53521, 0.954458,0.0051514,-0.146995, 0.396244
RF00169#AM942759.1/160112-160208#subopt0,    5.61002,   -1.68853,   -1.09985,    1.21735,    1.09815,    1.36129,  -0.893273,   -1.29234,  -0.189206,  -0.528522,    1.84172,   0.283481,  -0.311507,    1.42382,  -0.104402,-0.00915526, -0.0882048,   0.519337
RF00169#AM942759.1/160112-160208#subopt1,  5.71201, -1.65366, -1.13558, 0.935996,   1.0427,  1.47536, -1.41717,-0.279022,-0.215759,-0.473209, 0.907638, 0.396527,-0.145101,  1.06364,-0.209064, 0.389405,-0.083416, 0.497463
RF00169#AM942759.1/160112-160208#subopt2,  6.00431, -1.94241, -1.54276,  1.05557,  1.14542,  1.00254, -1.19082,-0.866188,-0.228618, -0.86624,  1.14617, 0.129338,-0.212413,  1.27603,-0.365162,0.0150893, 0.114316, 0.729375
RF00169#AM942759.1/160112-160208#subopt3,   6.28703,  -1.94543,  -1.18819,   2.07296,  0.895953,   1.03662, -0.103674, -0.685616,   0.78156, -0.560899,   1.94224,-0.0738776, -0.501755,  0.729487,  0.291989, -0.132744,-0.0047218, 0.0482194
RF00169#AM942759.1/160112-160208#subopt4,   5.93438,  -1.84241,  -1.01077,   1.51833,  0.886978,   1.30422, -0.553713, -0.738549,-0.0895996, -0.756465,   2.41748,  0.118763, -0.422528,   1.04422, -0.142506, 0.0325964, -0.232222,   0.49007
RF00169#FVZL01000012.1/70461-70557#subopt0,   4.83246,  -1.11696,  -2.34242, -0.945097,  0.446182,   1.69046, -0.860064, -0.582076,  0.468894,  0.311995,0.00296979,   1.02786,  0.148527,  0.715909, 0.0395241, -0.603748, -0.576994,  0.653413
RF00169#FVZL01000012.1/70461-70557#subopt1,   4.83246,  -1.11696,  -2.34242, -0.945097,  0.446182,   1.69046, -0.860064, -0.582076,  0.468894,  0.311995,0.00296979,   1.02786,  0.148527,  0.715909, 0.0395241, -0.603748, -0.576994,  0.653413
RF00169#FVZL01000012.1/70461-70557#subopt2,   4.98564,  -1.41428,  -1.06518,  0.775227,  0.497961,   2.04001,  -0.85238,  0.510772, -0.130289,-0.0820734,  0.476139,  0.603616,-0.0513609,  0.116888,   0.19704,  0.347173,  0.345087,   0.47968
RF00169#FVZL01000012.1/70461-70557#subopt3,   4.27757, -0.880454,  -1.80006, -0.924909,  0.183178,   1.57943,   -0.8589, -0.843783,  0.305236,  0.672008,  0.403122,  0.987882, -0.238959,  0.559869,  0.126897, -0.833008,-0.0650896,  0.708983
RF00169#FVZL01000012.1/70461-70557#subopt4,    4.88969,   -1.49085,   -1.69919,  -0.208558,   0.515695,    2.03472,   -1.10167,   0.102968,  0.0809525,-0.00839389,   0.279567,    0.44411, -0.0251038,   0.238161, -0.0507583,  -0.229995,   0.402331,   0.430796
RF03141#CP002453.1/701743-701712#subopt0,   2.69297,  0.368774, -0.345292, -0.931967,   2.11523, -0.405644,  -0.57173, -0.162807,-0.0456581,  0.542147,  0.648045,  0.412096,  0.116726, -0.410931,-0.0600704,   0.21889, -0.346013,  0.402942
RF03141#CP002453.1/701743-701712#subopt1,  2.65378,  0.50363, -0.54226,-0.504146,  1.79911,-0.762842, -0.19267,-0.909796, 0.326767, 0.725392, 0.330894, 0.364002, 0.141378,-0.356737,-0.507502,-0.201873,-0.483169, 0.644968
RF03141#CP002453.1/701743-701712#subopt2,   3.33515,  0.115656, -0.699675,  0.966243,   1.16053,  0.366794,  0.743438, 0.0154482,   1.01623,  0.278617, -0.348824,  0.421559, -0.146471, -0.471646, -0.576628,0.00616789, -0.166709, 0.0126393
RF03141#CP002453.1/701743-701712#subopt3,   2.94549,   0.75291,  0.650851,    1.4974,   1.59537, -0.819933,  0.482441,  0.110955,  0.862055,  0.119527,  0.392113,  0.338506,-0.0862204,-0.0948812, 0.0601536, -0.258198, -0.210682,  0.534792
RF03141#CP002453.1/701743-701712#subopt4,   3.01828,   0.72199,  0.433277,   1.81157,  0.988287,  0.288639,    0.7517,  0.189031,   0.60296,   0.41277, -0.265799,   1.00124, 0.0616546,-0.0862073, -0.448744,  0.156351, -0.345829,  0.729382
RF03141#CP002534.1/2435971-2436002#subopt0,   2.69297,  0.368774, -0.345292, -0.931967,   2.11523, -0.405644,  -0.57173, -0.162807,-0.0456581,  0.542147,  0.648045,  0.412096,  0.116726, -0.410931,-0.0600704,   0.21889, -0.346013,  0.402942
RF03141#CP002534.1/2435971-2436002#subopt1,  2.65378,  0.50363, -0.54226,-0.504146,  1.79911,-0.762842, -0.19267,-0.909796, 0.326767, 0.725392, 0.330894, 0.364002, 0.141378,-0.356737,-0.507502,-0.201873,-0.483169, 0.644968
RF03141#CP002534.1/2435971-2436002#subopt2,   3.33515,  0.115656, -0.699675,  0.966243,   1.16053,  0.366794,  0.743438, 0.0154482,   1.01623,  0.278617, -0.348824,  0.421559, -0.146471, -0.471646, -0.576628,0.00616789, -0.166709, 0.0126393
RF03141#CP002534.1/2435971-2436002#subopt3,   2.94549,   0.75291,  0.650851,    1.4974,   1.59537, -0.819933,  0.482441,  0.110955,  0.862055,  0.119527,  0.392113,  0.338506,-0.0862204,-0.0948812, 0.0601536, -0.258198, -0.210682,  0.534792
RF03141#CP002534.1/2435971-2436002#subopt4,   3.01828,   0.72199,  0.433277,   1.81157,  0.988287,  0.288639,    0.7517,  0.189031,   0.60296,   0.41277, -0.265799,   1.00124, 0.0616546,-0.0862073, -0.448744,  0.156351, -0.345829,  0.729382
RF03141#CP002999.1/713998-713967#subopt0,   2.69297,  0.368774, -0.345292, -0.931967,   2.11523, -0.405644,  -0.57173, -0.162807,-0.0456581,  0.542147,  0.648045,  0.412096,  0.116726, -0.410931,-0.0600704,   0.21889, -0.346013,  0.402942
RF03141#CP002999.1/713998-713967#subopt1,  2.65378,  0.50363, -0.54226,-0.504146,  1.79911,-0.762842, -0.19267,-0.909796, 0.326767, 0.725392, 0.330894, 0.364002, 0.141378,-0.356737,-0.507502,-0.201873,-0.483169, 0.644968
RF03141#CP002999.1/713998-713967#subopt2,   3.33515,  0.115656, -0.699675,  0.966243,   1.16053,  0.366794,  0.743438, 0.0154482,   1.01623,  0.278617, -0.348824,  0.421559, -0.146471, -0.471646, -0.576628,0.00616789, -0.166709, 0.0126393
RF03141#CP002999.1/713998-713967#subopt3,   2.94549,   0.75291,  0.650851,    1.4974,   1.59537, -0.819933,  0.482441,  0.110955,  0.862055,  0.119527,  0.392113,  0.338506,-0.0862204,-0.0948812, 0.0601536, -0.258198, -0.210682,  0.534792
RF03141#CP002999.1/713998-713967#subopt4,   3.01828,   0.72199,  0.433277,   1.81157,  0.988287,  0.288639,    0.7517,  0.189031,   0.60296,   0.41277, -0.265799,   1.00124, 0.0616546,-0.0862073, -0.448744,  0.156351, -0.345829,  0.729382
RF03141#CP011071.1/769099-769068#subopt0,   2.69297,  0.368774, -0.345292, -0.931967,   2.11523, -0.405644,  -0.57173, -0.162807,-0.0456581,  0.542147,  0.648045,  0.412096,  0.116726, -0.410931,-0.0600704,   0.21889, -0.346013,  0.402942
RF03141#CP011071.1/769099-769068#subopt1,  2.65378,  0.50363, -0.54226,-0.504146,  1.79911,-0.762842, -0.19267,-0.909796, 0.326767, 0.725392, 0.330894, 0.364002, 0.141378,-0.356737,-0.507502,-0.201873,-0.483169, 0.644968
RF03141#CP011071.1/769099-769068#subopt2,   3.33515,  0.115656, -0.699675,  0.966243,   1.16053,  0.366794,  0.743438, 0.0154482,   1.01623,  0.278617, -0.348824,  0.421559, -0.146471, -0.471646, -0.576628,0.00616789, -0.166709, 0.0126393
RF03141#CP011071.1/769099-769068#subopt3,   2.94549,   0.75291,  0.650851,    1.4974,   1.59537, -0.819933,  0.482441,  0.110955,  0.862055,  0.119527,  0.392113,  0.338506,-0.0862204,-0.0948812, 0.0601536, -0.258198, -0.210682,  0.534792
RF03141#CP011071.1/769099-769068#subopt4,   3.01828,   0.72199,  0.433277,   1.81157,  0.988287,  0.288639,    0.7517,  0.189031,   0.60296,   0.41277, -0.265799,   1.00124, 0.0616546,-0.0862073, -0.448744,  0.156351, -0.345829,  0.729382
RF03141#FP476056.1/2988024-2988055#subopt0,   2.69297,  0.368774, -0.345292, -0.931967,   2.11523, -0.405644,  -0.57173, -0.162807,-0.0456581,  0.542147,  0.648045,  0.412096,  0.116726, -0.410931,-0.0600704,   0.21889, -0.346013,  0.402942
RF03141#FP476056.1/2988024-2988055#subopt1,  2.65378,  0.50363, -0.54226,-0.504146,  1.79911,-0.762842, -0.19267,-0.909796, 0.326767, 0.725392, 0.330894, 0.364002, 0.141378,-0.356737,-0.507502,-0.201873,-0.483169, 0.644968
RF03141#FP476056.1/2988024-2988055#subopt2,   3.33515,  0.115656, -0.699675,  0.966243,   1.16053,  0.366794,  0.743438, 0.0154482,   1.01623,  0.278617, -0.348824,  0.421559, -0.146471, -0.471646, -0.576628,0.00616789, -0.166709, 0.0126393
RF03141#FP476056.1/2988024-2988055#subopt3,   2.94549,   0.75291,  0.650851,    1.4974,   1.59537, -0.819933,  0.482441,  0.110955,  0.862055,  0.119527,  0.392113,  0.338506,-0.0862204,-0.0948812, 0.0601536, -0.258198, -0.210682,  0.534792
RF03141#FP476056.1/2988024-2988055#subopt4,   3.01828,   0.72199,  0.433277,   1.81157,  0.988287,  0.288639,    0.7517,  0.189031,   0.60296,   0.41277, -0.265799,   1.00124, 0.0616546,-0.0862073, -0.448744,  0.156351, -0.345829,  0.729382
RF03065#URS0000D6A397_12908/1-216#subopt0,   6.33707,   1.15478,    1.1105,-0.0244044, -0.152113,-0.0441901,  -2.36449, 0.0646239,   1.06129,  0.745083, -0.434965,  0.223329,  -1.11286,   0.52284, -0.126185,  0.293329, -0.462072, -0.391197
RF03065#URS0000D6A397_12908/1-216#subopt1,    6.34082,    1.08458,    1.21821,   -0.16278,  -0.248281,-0.00467475,   -2.30651,   0.296795,   0.713042,   0.348704,  0.0691099,  0.0887532,   -1.24538,   0.401232,  -0.462405,   0.498175,  -0.573527,  -0.473518
RF03065#URS0000D6A397_12908/1-216#subopt2,   6.88064,  0.670857,  0.959529, -0.423132, 0.0761829, -0.264069,  -2.44288,  0.185608,  0.230857,   1.08141,-0.0228526,  0.356412,  -1.39726, -0.192647, -0.394376,   0.96988, -0.696073, -0.603231
